index,review,label
18331,"This picture started out with good intentions, Bacon the scientist out to test the theory of invisibility, and Shue is cute as usual in her role. It all falls apart after that, it's your typical Hollywood thriller now, filmed on a soundstage with special effects galore, minus any kind of humour, wit or soul. In other words, don't waste your time watching this. Get the audiocassette tape with John DeLancie as the Invisible Man instead, also starring Leonard Nimoy. Now that was good, and HG Wells is well served, unlike with this mess.",0
10741,"Russian emigrant director in Hollywood in 1928 (William Powell) is casting his epic about the Russian revolution, and hires an old ex-general from the Czarist regime (Emil Jannings) to play the general of the film, and the two relive the drama and the memory of the woman they shared (Evelyn Brent), of 11 years before.<br /><br />Try as I might, I feel it hard to warm to 'The Last Command' for all its virtues. 'The Docks of New York' was indubitably a great film, and 'Underworld' is a film I have always been craving to see, but 'The Last Command' is rather heavy-going. The premise is fascinating, but the treatment does really make the script come to life, except in the sequences set in Hollywood, depicting the breadline of employable extras and the machinations of a big movie production with state-of-the-art technology.<br /><br />Emil Jannings is, predictably, a marvelous Russian general, distinguishing wonderfully between the traumatized and decrepit old ex-general, transfixed in his misery, and the vigorous, hearty officer of yore.<br /><br />The ending is great and worth the wait, but in order to get there you must prepared to be slightly bored at times.",1
2533,"This is one of the few movies I watched twice in the theatre. I really love this movie for its atmosphere and its telling of the life of tragic hero Esteban Trueba. He makes so many mistakes but gets a chance for redemption. Isn't this a rather consoling thought?<br /><br />When I watched it for the first time, I thought that after the won election, the movie would be over - I didn't know the book. So boy was I wrong when the dramatic climax was still to come! I was literally swept away by the sheer power of the last half hour of the film.<br /><br />Many people here utterly dislike this movie. I cannot understand that one single bit. Maybe those who read the book first are - as often with screen adaptations of novels - simply disappointed that so many things have remained untold, unseen, unexplained. But as a movie telling a touching story - the story of a family, the rise and fall of a man, the deep compassion of a woman, the strength of love and the insanity of hate (and conservatism) - this movie is simply splendid! Furthermore, the soundtrack is incredibly good and the cast is wonderful as well - especially Winona Ryder and Jeremy Irons.<br /><br />So definitely one of those films that cinema was invented for!",1
17810,"Seems that the cast should ensure at least an average movie. And so I sat down for 102 minutes of unbelief. Beside Ed Harris no-one seems to own the skills of acting. Even Sean Connery, who I normally worship, must have had an off-day during the entire filming of Just Case. Not once in during the whole movie one actor could convince me.<br /><br />This made this movie look cheap and unreal.<br /><br />The story makes up a little. It is thrilling, and the plot is unexpected.<br /><br />Conclusion only watch this movie if you really have nothing more useful to do.",0
1122,"- Having grown tired of the rat race and cramped living conditions of New York City, Jim Blandings (Cary Grant) finds a property in the country for his wife and children. He's hoping to find the simple life. But, building a house proves to be anything but simple. As the headaches and the bills start piling up, so do the laughs. Will Mr. Blanding's ever get his dream house? <br /><br />- What makes this movie so special is the three main actors - Grant, Myrna Loy, and Melvyn Douglas. Any of three are capable of carrying a movie on their own, so when you combine their talents, almost every scene is special. Grant has always been a favorite of mine in this type of role. He is so good at playing the put upon husband. Loy is a always a joy to watch. The Thin Man films she made with William Powell are near perfect. And Douglas has become a favorite of mine over the last two or three years. Douglas also appeared in The Old Dark House, a particular favorite of mine.<br /><br />- The movie is definitely a product of its time. I get a kick out of imagining a time when you could build a two-story, three bedroom, four bathroom house on $15,000 income a year. Throw in the fact that your two children attend private school and you have a live-in maid and it becomes almost fanciful.<br /><br />- However, for anyone who has bought or built a house, many of the situations and predicaments the Blanding's find themselves in are easily relatable to today. And that's where the comedy comes in. How many people have done some of the stupid things the couple does in this movie only to end up costing more money than expected? - The biggest complaint I have about Mr. Blandings is the whole ""wife in love with best friend"" subplot. It's really not necessary to the plot and feels out-of-place and very uncomfortable as presented.",1
14479,"The danish movie ""Slim Slam Slum"" surprised me to be the worst movie i have seen to this date. I didn't think that it was possible to top my list of bad bad b-movies but this one deserves the gold. It's not funny. It's bad acting, It's bad filmed and the storyline is bad. The only positive thing i can say about this movie is it has three girls in it. I truly believe this flick has the potential to knock of the other danish movie ""Stjerner uden hjerner"" as the badest danish film ever made! And that's truly something. Congratulations in advance!",0
21470,"After having watched Koyaanisqatsi two or three dozen times and loving every second of it, I finally had a chance to see it's sequel Life In Transformation. I was truly dissappointed as it did not nearly stand up to the high standards of the first. 90 minutes of people with baskets on their head is not my idea of a good movie. The Philip Glass score for this one had neither the beauty nor the correlating strength of the first. Compared with Koyaanisqatsi this movie seemed slow and pointless. A watered down version of Baraka, which is the same idea but done better. I truly hope the third movie in this series will not follow the example of this waste.",0
22815,"I know slashers are always supposed to be bad,but come on,what the hell is this?It's like a bunch of 10-year-olds saved their lunch money and started filming this by the end of their week.<br /><br />Anyway,six young people all go to the same house to get killed off screen.We have the brainy one,the slut,the other slut,the black guy,the killer,stereotypes like that.After one gets eaten by a shaking boat,the others all get stalked by some guy who wears a mask the people at the poor box rejected.There's one pretty decent murder somewhere in the middle,but then it's back to even more boredom,and especially more false scares.Seriously,we actually know it can't be the killer when a person gets attacked because the guy sure loves to take his sweet time for everything.<br /><br />After every character you expected to die dies,the standard ugly blonde chick and her soon-to-be-boyfriend eventually get captured by the killer(they get like,pushed down and then faint)and the killer reveals himself.I think the writers of this movie just took a blindfold and a pen and put it somewhere on the list of characters.The motive is just lame and don't even get me started on the damn secret.The killer then of course takes way too much time to explain everything(and then about ten minutes extra in which he slices up his own arm for some reason)and eventually gets overpowered by a guy with a gun.Hey,no fair!<br /><br />Really one of the most awful movies I've ever seen.I could enjoy myself more by watching a Lindsay Lohan-movie,I swear.I mean sure,most 80's slashers sucked as well but at least they threw in some T&A.This movie just has nothing going for it.",0
4547,"If you're not in the mood for more than an hour long movie than this film could give you some variation. What I love is the ongoing surprises. It's not only once that you want one or more of the short film in 'New York I Love You' to be continue. Yeah, some of the short films makes you curious, some of them very short, some of them longer, some of them has it definite ends, some of them don't.<br /><br />Most of the story presents the sad side of the capital city. It shows many different nationality background. Many of it, make it feels the same way where I have been once went to a capital city in other countries for a year where it has many people came from different countries. This movie explore many type of things you might have known, but for all the characters it's a new things. Maybe some of you have traveled abroad alone to stay for a year or two just to feel something new, meet new people; feel dreamy, sad, but the kind of sad you looking for because it is just that bored you were in your own home. You might want to reliving it again, by watching this.",1
5551,"I've never seen many online movies in most of my life, but if I'd pick any of them, I'd pick Spatula Madness, A clever reference to most movies like star trooper (etc.), using a camera, and wits of steel, Jason Steele mastered the art of turning a normal image into a painting, and then putting it all together with frame-by-frame animation to get a world inhabited by spatulas. the story begins at the middle, hows that for directors delight? then the middle is at the beginning, and so on, when I first watched it, I expected a soggy pixely look, but Jason, Like me, Loves looks, so took every detail to the max. although I don't recommend it for children, or would anybody besides me like it, but please search it up on the net (its a short film, look up film cow), its style reminds me of south park, but less violent. 10 for the look, 6 for the laughs, and 6 for the story, it all comes to a 10/10, good work<br /><br />Jason Steele, I'm anxious to see the movie.",1
21190,"In my opinion, this movie's title should be changed from ""Only the Brave"" to ""All About Lane"". I went to a screening of this film a few months ago and was quite disappointed with the outcome. Although, I appreciate that the director made a movie about the men of 442nd - a subject matter that long deserved addressing in the film industry - the acting in some parts of film was quite stale. The performances of Marc Dacascos, Tamlyn Tomita, and Jason Scott Lee were all great. However, the director should have NEVER put himself as the main character in the movie. Sorry Lane, you are just not a film actor. Stick to what you're good at - theater acting. Gina Hiraizumi's performance in this film was also horrible. She should never have been given a speaking role and her looks were unfit to play the part of a Miss Nisei queen. There were other young actresses in the film who were naturally beautiful and whose performances were wonderful... Why weren't they cast for that role? Another major problem with this film were its action sequences. The Japanese-American soldiers don't look like they were fighting German soldiers... let alone anyone. Granted this was a low budget feature, but since this was a war-based film, isn't it important to show some actually fighting? This film was a worthy attempt, but definitely not worth a major distribution.",0
8337,"I just saw this film at the 2001 Toronto international film festival. The working title there was 'Dog Days'. The audience reaction was mixed. Some people found the graphic sex and realistic violence to be too much for them. Others seemed to genuinely appreciate how good this film was.<br /><br />This film isn't for the faint of heart. It's like 'Happiness' with explicit sex and a less optimistic view of humanity. There's animal poisoning, a strip-tease from a senior citizen, an orgy'esque' bathouse in a shopping centre, anal candle penetration, and the molestation of the mentally incompetent.<br /><br />If any of this sounds like too much to handle then this film isn't for you. This film shows humanity at its most desperate and pathetic. The banality of our existence is shoved in our face with utmost glee.<br /><br /> Seidl has no interest in redeeming humanity here. And why should he? This film features excellent performances from all involved, is always interesting, and is probably the most intelligent social statement to be made on film in awhile.",1
5584,"Anyone who doesn't think Bill and Ted's Bogus Journey is one of the greatest movies of all time needs their head checked. It somehow manages to be both completely inane and no-brainer, but also terrifying knowing and clever at the same time. One of those rare films that actually improves upon it predecessor, Bogus Journey can be enjoyed again and again. Notable highlights include the duel with Death and the ending, which is highly ""emotional"". Keanu wants to forget all that Matrix rubbish and get down to doing what he does best, Ted Theodore Logan in Bill and Ted: The Return.",1
8703,"Doyle had never wanted to resurrect Holmes from his joint death with Professor Moriarty in THE ADVENTURE OF THE FINAL PROBLEM. However,financial considerations made him willing (in 1901) to write THE HOUND OF THE BASKERVILLES, which is still considered his best Holmes' novel and possibly his best novel. But it was a ""memoir"" of the great detective, written before his death. Only a greater outcry from his public led Doyle to fully resurrect Holmes in THE ADVENTURE OF THE EMPTY HOUSE, published in 1905.<br /><br />It is not that the new short stories (and the last novel) are really bad. Maybe three of the stories are really terrible, but even the terrible ones are very readable. Several of the later ones (like THE ADVENTURE OF THE SOLITARY CYCLIST) are really very good. But the unevenness of production (in particularly after the stories in HIS LAST BOW (1917)) become increasingly apparent. He repeats past story lines, and he shows really negative aspects of Holmes. In the story THE ADVENTURE OF THE THREE GABLES Holmes shows a sneering sarcasm at a character who is of African ancestry. <br /><br />SPOILER COMING UP:<br /><br />THE ADVENTURE OF CHARLES AUGUSTUS MILVERTON deals with Holmes trying to recover compromising letters from Milverton, a hugely successful blackmailer. It is an interesting example of how Doyle could make a highly readable story with a minimum of plot for there is little real detective work in the tale. Holmes is hired to try to negotiate with Milverton regarding the purchase of the letters, but to get them back no matter what! Milverton proves not only unwilling to consider a smaller amount for the papers but prepared to protect himself from Holmes attempting a search of his person. Later we learn Holmes has gotten into the household of Milverton by romancing a maid while disguised. At the end Holmes goes with Watson to burglarize Milverton's home. He and Watson are in the house when they find that Milverton is awaiting some new business deal in his study (someone with information that Milverton can use). Carefully hiding, Holmes and Watson watch as a woman comes in, who turns out to be a victim of collateral damage from Milverton's past activities, and who shoots the blackmailer to death. Holmes and Watson are able to set fire to Milverton's collection of compromising documents before fleeing the house, and subsequently discover (for themselves) the identity of the woman. The police (under Lestrade) don't discover who the two mysterious men seen running from Milverton's home are, and they are so disgusted by Milverton's activities (they never were able to bring anything home against him) that it is obvious the murder will never be solved.<br /><br />The tale is not one of the fascinating ones with real detective work involved like THE ADVENTURE OF THE SPECKLED BAND or SILVER BLAZE. It is a tale of mood and late action - the issue being will Holmes and Watson get the papers or will they be caught by Milverton? It is not one of the best stories, but it is in the bulk of the tales as being really well told and interesting.<br /><br />At the time he wrote CHARLES AUGUSTUS MILVERTON, Conan Doyle had an experience with the police regarding his sometimes activities as a highly respected amateur detective/crusader. An artist was found murdered in his studio in London, and Conan Doyle began writing his opinions about how the killing was committed. Then he stopped - apparently warned by his friends at Scotland Yard that the murder did not bare looking into. The victim had been a homosexual, and the police were certain that it was a lover's spat gone horribly wrong. For the sake of the family of the Victim (this was in 1905) Doyle dropped his interest in the case. So he was aware that sometimes the British police behaved with restraint on matters that did not seem to justify their full probing - as Lestrade's restraint towards whoever did kill the villainous Milverton in the story.<br /><br />Given the description of the story it could have been told in the normal hour long version of the series. But the teleplay for THE MASTER BLACKMAILER spent some time showing the horrible dilemma Milverton's victims (in Victorian/Edwardian England) faced. We see a promising young aristocratic army officer kill himself when faced with a homosexual exposure because of Milverton's extravagant demands, all at the start of the teleplay. And it is not only homosexuals. Men and women of good reputation in heterosexual marriages could be smeared by uncovering illegitimate children or past indiscreet relationships. Indeed, in the story, the woman who kills Milverton is avenging the destruction of her husband (a prominent nobleman) destroyed by the blackmailer. <br /><br />Milverton is well played at his most poisonous blandness by that fine actor Robert Hardy, who even when confronted by the unexpected furies he has unleashed is totally unperturbed (he looks like he will just have the angry woman showed out of his home in a moment). Brett and Hardwicke do quite well in their Holmes and Watson roles, as to be expected.<br /><br />How serious was the loss of character by rumor or innuendo in 1905? In 1898 one of the heroes of the various imperial wars, and the leader of the last victorious charge at the battle of Omdurman that destroyed the Mahdist army (see FOUR FEATHERS) was Sir Hector MacDonald. He was governor of Ceylon in 1903 when he suddenly, unexpectedly resigned. Sir Hector returned to London, and shot himself in a hotel while awaiting some sort of hearing. It later came out that ""Fighting Mac"", frequently considered the most popular army commander in Britain, had been caught having sleeping arrangements with native boys. Milverton would have eaten him up very quickly...or his real life counterparts would have.",1
3595,"That movie was awesome! I can't get over it's songs. I think I'm a little too old for musicals, but that movie deserves some credit here, guys! My especial favorite was Jack Wild. Me, being a British actor lover, you can't restrain me from all those nice-looking fresh faced, young men. I never knew that when Jack was doing that movie he was sixteen! He looks like an eleven- year old. He's short, that's what helps. Try posting up your replies, fellow posters, so I can relate to your experiences. Oh, and about Oliver Reed, that guy, Bill Sikes, I think that drone look is really familiar. Any idea where he's starred in before? If so, post it up, I'd really like to know.",1
22981,"This is almost like two films--one literate and engaging, the other stupid and clichéd. It's really a shame all the problems weren't worked out with the writing, but considering how quickly most B-movies were written and produced, this isn't too unusual. It's a real shame, though, as this could have been a very good film.<br /><br />First the good. The movie is original and involves WWII code-breakers. This is pretty fascinating and I liked watching the leading man (Lee Bowman) go through his paces as a master code-breaker. In fact, the first two-thirds of the film was very good. But now for the bad, the film just went on way too long and lost steam at about 50 minutes. Additionally, Jean Rogers' role as the ""kooky girlfriend"" must rank as one of the worst-written and distracting roles in film history!! For every smart move made by Bowman, the idiot Rogers then stepped in to screw things up as some sort of misguided ""comedy relief"". If her role had been intelligently written, the overall film would have improved immensely! Instead, watching her, it's hard to understand how we actually won WWII!!",0
9150,"Putting the UFO ""thing"" aside. This was the best documentary I've seen. Factual reporting by Neil and Buzz... a must see. The interviews and reporting are a revelation since most of the information was stamped confidential in 1969 and only released in 2006. No documentary to date has the detail or accuracy for such a brief 47 minutes... The FACTS will blow you away, and you will be left in awe of the risks taken to be the first on the moon... Neil and Buzz are probably the biggest hero's of our time. Ever see a man save his own life? Bet not. Neil saves his life when only mili-seconds separated him from death. Amazing to watch. It is a travesty people have not known all the details assosiated with landing on the moon and the courage those men had when facing certain death, from a failing computer... 10 stars!",1
12044,"An excellent documentry. I personally remember this growing up in NYC in the early 80's. This movie is for anyone that wasn't around during that time period.This shows the one thing the African American Gay Underclass felt was solely theirs and the love and camadrie you see is real. The people are real and sadly few are still alive as this is being written. The balls are still held but not to the extent that they were in the the nineteen eighties. That time is gone forever. This is a good pre ""homo thug"" movie. When Queens were really proud to be extroverts. Goodbye to Storyville this is another era gone but greatly documented all hail film!",1
23285,"I bought this movie last weekend at my local Movie Gallery. It was buy 2 get 2 free and I needed one more so I chose this one. Horrible mistake. The box reads like it would be a really good movie. Well, it starts out like it is going to be this great movie. For about 5 minutes, that is. The movie is about a young woman, Laila, who gets killed trying to save her beau, Jack, from a bull. Laila's dad, Cordobes, is a rancher that the townspeople are afraid of. He assumes that Jack killed Laila because she was supposedly afraid of this bull, and goes on this hunt to find him. That was the first 5 minutes that is good. What follows after that is only gonna get 100 times worse. Whoever wrote the script, in my opinion, had to of been on some kind acid trip or something because nothing else made any sense what so ever. Jack is on the run and finds this traveling radio DJ named Mary who gives him a ride. I think Mary is supposed to be a virgin Mary type character. You know, Jesus' mother. But, who knows, I couldn't make heads or tails of it. As they're running... we get to see bad guys, magical visions, ghostly encounters, flashbacks, etc... And all these things are done in such a way that your brain hurts from trying to figure out what's going on. Needless to say, I took the movie back and exchanged it for something else. It's horrible I tell ya, horrible. And, there is absolutely no bull-fighting in this movie. Unless you count the first minute of the movie. Hope I helped some other people keep from wasting their time on this movie.",0
5045,"A great film this, and a shame that it will receive little attention outside of arthouse circles and students who stay up until two in the morning to watch it on Channel Four.<br /><br />The plot is a simple one but works very effectively, the blurring between child-like fantasy and hard-hitting nightmare is very well blurred. The budget looks pretty low, but to the credit of those involved it doesn't show too often. It also hasn't dated that much either.<br /><br />I was lucky enough to tape this off the telly when it was on a few years ago, and it has withstood half-a-dozen viewings. It's one of those films that won't appeal to all; though as usual, those with a more thoughtful approach to cinema would get a lot out of this.<br /><br />Charlotte Buerke puts in a good performance as Anna, the spoilt brat and it is a shame she seems to have gone from the acting scene. Cross is also very good, carrying the stature of his character very well within the context of the picture.<br /><br />There are some genuinely (and I don't say that lightly) disturbing moments in this film, both half-second shockers and more drawn-out tensions. Watch it with the lights out!<br /><br />Highly recommended.<br /><br />9/10<br /><br />",1
19783,"The Oscar season has arrived so this means a slew of these deep, engaging, powerhouse ensemble films are all over the movie theaters in hopes of gaining an audience and having the opportunity to earn Best Picture in the big show. Among them is this film that is based off a very popular and well-acclaimed play. The original playwright was actually the writer and director of the film adaptation; which comes as a double-edged sword. On one hand, who better to translate the play than the original writer? On the other hand, who better to not see the mistakes and drawbacks of the play and fix upon them than the original writer himself? Doubt mixes excellent acting and plenty of tension and suspense; with a frustrating ending, unnecessary dialogue, questionable directing, and of course, the inability to provide substantial answers. It is a growing trend among these ""high-caliber"" films to not answer all questions it provides, and this has to stop.<br /><br />Doubt is like a joke without its punch line, like a book with the final 20 pages missing, like losing reception while watching the fourth quarter of a hotly contested football game, and like not having the 50 cents to continue playing the arcade game and see what happens next. Doubt, just like the previous Best Picture frustrationfest No Country For Old Men, doesn't really end; it doesn't provide us with considerable answers nor does it deliver enough for us to figure out the ending. Yes, that was the intent, but this isn't a test of humanity, it's a cop-out. I do not pay money to see an unfinished work, I pay money to see a beginning, middle, and end, and pray that I don't fall asleep during the three acts. We are forced to become the ""writers"" of the movie by filling in the blank ourselves as to what happened before and what will happen to the characters we saw screaming at each other.<br /><br />This little drama is about a nun (Meryl Streep) who seems very sure that the well-beloved priest (Philip Seymour Hoffman) is making sexual advances towards a child that goes to the church; the first African-American boy in the Catholic church. The church is secretly torn as to whether or not he really is committing heinous sins behind everyone's backs. The plot thickens as some of the kids begin behaving differently, which attracts the notice of a young teacher (Amy Adams). The story is set right after the assassination of John F. Kennedy, which shook the nation for quite some time and questioned their faith in humanity and in each other.<br /><br />Doubt's strong points come in the acting ensemble and also the ever-engaging suspense that builds slowly and never boils over. Streep seems to be Oscar-worthy in every role she's in, and here she is no different as her sternness and cold-hearted behavior places a blanket of fear in all the students and with some of the staff in the church. Hoffman excels yet again as the priest, by successfully meshing suspicion with a charming personality and a friendly aura. The seemingly hypocritical personality is tough to pull off, especially when we are suppose to like him and also ponder about him at the same time; but Hoffman steps up to the plate against one of the best actresses of our generation and fantastically delivers. When these two argue, you can hear the fireworks fly without ever seeing one launched. But let's not forget Amy Adams (Enchanted) and Viola Davis (Law ad Order) for their superb job either. Doubt's casting ensemble is among the best in 2008.<br /><br />Yet, like previously stated it's the writing and directing that ruins this film, especially when dwindling down the third act. Questions pop up, but they aren't answered. Characters pop up, but provide no real enhancement towards the plot. Kids behave different, but we never truly find out why. There are awkward angles in the camera-workandthere's no actual reason why. John Patrick Shanley, the writer of the play, had one previous film in his directing repertoire: Joe Versus the Volcano. Whether sheer arrogance or stupidity, we are stuck with seeing overdrawn sequences of random conversation, utter annoying chatter that bores to no end (There was a two minute discussion about coffee and how much sugar the priest wanted) thanks to Mr. Shanley.<br /><br />Bottom Line: The lack of an ending is a stupid trend that's just as irritating as the seizureific camera-work in action films. It doesn't matter that we have a great talented acting cast, or decent cinematography, or a good story being worked upon, or good usage of sound and music; because we have a barrage of unanswered questions that sprinkles all over a film that is over 100 minutes yet doesn't even finish! The translation from play to film is good and quite accurate, because we have the original madmen behind the projectbut he took the mistakes and stupid hiccups from the play to the film as well. This decade has seen its share of blockbuster and high-profile films that could have gotten a much higher score from me if they had just decided to add a few more minutes of footage and actually end: Sideways, Cast Away, No Country For Old Men, Burn After Reading are a few examples.<br /><br />Newsflash: end your stinkin' movie. Please or at least provide a good amount of clues for us to easily fill in the blank (like Wall-E's depressing backstories), instead of staring into space as the credits suddenly start rolling and you are left with a feeling of emptiness, confusion, and mental anguish. Have a beginning, middle, and the end please!! As a critic, I prefer my films to be whole, not incomplete. Doubt feels incomplete, which is why it gets an incompetent grade.<br /><br />Someone has to break this stupid trend.",0
23563,"Like all Carnosaur movies, this is a joke. The way the dinosaurs move, reminds me of when my sister plays with her dolls, because they cannot be any stiffer or more fake-looking than they were.<br /><br />The plot had no sense whatsoever. I mean, first they're on a bus, then in a warehouse then, all of a sudden, they're on a boat. And let's be serious, does it make sense that a couple of dinosaurs can stay together on a van, or on a ship? I thought dinosaurs were the biggest animals, and now they can fit on a moving van. It sounds stupid even when you think about it.<br /><br />The only reason for which I gave this a 3, is because it's still entertaining. I found it better than the first one (haven't watched the second yet). Just, don't rent it. I saw it on TV and it's a good thing I did because I wouldn't have wanted to waste money renting it.",0
14750,"This movie was on the Romance channel, and I thought it might be a goofy 80's movie that would be enjoyable on some level, so my brother and I watched it. Boy did it suck. Boy gets crush on girl--correction, his *dream*-girl (apparently there is a difference; and I'm surprised he realized she was his dream girl--he was smitten with her from over 30 feet away. I guess that just goes to show the power of dream-girls), boy ends up masquerading as a female to be near dream-girl (creative in the sense that it's a far-out plan, but un-creative in the sense that there are probably better solutions one might think up), awkward situations ensue, a match is made (all of which takes seems to take place around late afternoon--either the location was somehow responsible for this odd lighting, or the actors had to wait until they got off of their day-jobs to come to the set; I suspect the latter). Very clumsily done, very pathetic. It's almost never even amusing *accidentally*, so there really is nothing to redeem it. Unless you're interested in seeing Chad Lowe's early days, before he finally got his piece of the pie with his role as the HIV-positive gay guy on the series ""Life Goes On"", or Gail O'Grady who was on NYPD Blue and probably got to stare at Dennis Franz's buttocks). But those are unlikely motives--I'd say ""systematic derangement of the senses"" would be a more justified purpose. I'm surprised I watched it all. I guess it's the kind of thing where, halfway through, you find yourself *still* watching due to some morbid, self-flagellistic inner-issue, and think you might as well finish it so you can tell your friends and family that you actually sat through such a horrible movie, on the off-chance that it'll garner you some sympathy for the questionable state of your mental health. Can *You* Take the Challenge?",0
7348,"Arnold once again in the 80's demonstrated that he was the king of action and one liners in this futuristic film about a violent game show that no contestant survives. But as the tag line says Arnold has yet to play! The movie begins in the year 2019 in which the world economy has collapsed with food and other important materials in short supply and a totalitarian state has arisen, controlling every aspect of life through TV and a police state. It's most popular game show is The Running Man, in which criminals are forced to survive against ""Stalkers"" that live to kill them.<br /><br />The movie opens with Ben Richards (Arnold) leading a helicopter mission to observe a food riot in progress. He is ordered by his superiors to fire on them, refusing to gets him knocked out and thrown in prison, in the meantime they slaughtered the people without his help. The government blames Richards for the massacre earning him the name ""Butcher of Bakersfield"". Eighteen months later Richards along with two friends William Laughlin (Koto) and Harold Weiss (McIntyre) breakout of a detention zone they worked in. They make their way to the underground, led by Mic (Mick Fleetwood). Mic quickly identifies Richards as the ""Butcher of Bakersfield"" and refuses to help him, but his friend's convince him otherwise. They want him to join the resistance, but he'd rather go live with his brother and get a job. Soon he finds that his brother has been taken away for reeducation and a woman name Amber Mendez (Alonso) has taken his apartment. Knowing who he is she won't help him, but he convinces her, but is busted at the airport by the cops after she ratted him out.<br /><br />Meantime, The Running man is having trouble finding good new blood for the there stalkers to kill. Damon Killian (Dawson) the shows host and one of the most powerful men in the country sees Richards escape footage and is able to get him for the show after his capture. Richards refuses to play, Killian threatens to use his friends instead of him, so he signs the contract. You'll love that part. But soon he finds they will join him as well and makes sure Killian knows he'll be back. The Runners begin to make there way through the Zones and fight characters that are memorable, Sub-Zero, Buzz Saw and many others. Eventually Richards is joined by Amber who suspected he was set up but was caught and thrown into the game too. Together they find the underground and make there way back to Killian and give him a farewell send off.<br /><br />The running man is another one of Arnold's great movies from the 80's. The movie was apparently somewhat based on Stephen King's book of the same name. Some have said that the book is better. I'm sure it's not and I don't care anyway I loved the movie. As in all of Arnold's films the acting is what you would expect with classic one liners from Arnold and even Ventura gets a couple in. But without a doubt Richard Dawson is the standout in this film. Being a real game show host he easily spoofed himself and was able to create a character that was truly cold blooded. The whole movie itself somewhat rips on game shows and big brother watching you. Keep an eye out for them poking fun and some old shows, ""hate boat"" among others. Also the cast was great besides Arnold, Koto, and Alonzo don't forget Professor Toru Tanaka, Jim Brown, Ventura and Sven-Ole! With all the reality TV nonsense that goes on it almost fits in better now, but I'm sure the Hollywood liberals would make it into a movie about the ""Evil Bush"". The new DVD had mostly poor extras meet the stalkers being the only redeemable one. Some how the ACLU managed to get some of there communism into the DVD and is laughable garbage that should not be anywhere near an Arnold movie of all things. Blasphemy! Overall for any Arnold fan especially we who grew up in the 80's on him ,you can't miss this. Its one of the first ones I saw back in the 80's and it's still great to this day. The futuristic world and humor are great. Overall 10 out 10 stars, definitely one of his best.",1
11031,"As in Amelie, recent French films seem to be taking a stereotypical male-female relationship slant, centered on a female finding her one true love. In this case, desperation leads to a convict, which leads to her evolution into a mob prototype. Clever and surprising story in many ways, except that the female is there to support the male.<br /><br />For those of us that don't speak French, the subtitles are a little quick, but not unreasonable.<br /><br />The soundtrack, as seems to be increasingly the case with European films, is great and in perfect sync with the film's variations. Nothing seems forced. Visually, it reminds me of various urban horror movies. There's a Wes Craven in Chicago feel to it.",1
4534,"I stumbled onto this movie when I was eBay'ing Caesars Palace stuff, as I'm enamoured with its rich Vegas history as the last of the original luxury resorts still standing in good condition (unless you count Bally's, the original MGM Grand). In that respect, this movie delivers full-force. You're given a grand tour of the Caesars property,which in spite of all the renovations and additions they've done over the 40 years it's been open, looks alarmingly similar. As a film overall, the plot is somewhat difficult to follow, thanks in large part to the horrendous editing. And when I say horrendous, I'm not using that word lightly. There's a lot of spliced-in, second-long snippets of Vegas traffic, casino crowds, and even a scene where the Robert Drivas character is having a conversation with his father about how much he's grown up, and without any explanation, he (Drivas) goes (in those infamous snippets) from being himself, to a baby, to a little boy, and then back to himself while talking back and forth with his father. (That doesn't give away any plot details; if anything, one can be prepared for it and maybe they won't be as flabbergasted as I was by the editing.) The film has aged well otherwise, and has a good message about the inherent differences between a father and his son that most guys could relate to in some form or fashion.",1
